시간 냉수_만수위	냉수_수위	냉수_최초만수위	V_NOS	V_정수추출	V_냉수에어	V_냉수입수	V_냉수추출	V_냉수배수	V_온수입수	V_온수출수	V_온수배수	V_전원	V_트레이_입수	압축기	FEEDER_CW	FEEDER_CCW	ICE_TRAY_CW	ICE_TRAY_CCW	HZ	LPM	Outage	얼음_Config	얼음_Make	얼음_우선	제빙_모드	만빙_상태	만빙_시작	만빙_출력	만빙_입력	만빙_카운터	만빙_검사시간	만빙_검사주기	Init_Step	Ready_Step	Icing_Step	정수온도	외기온도	트레이입수시간	제빙시간	스윙바	DeIcing_Step	탈빙_온도_영역	탈빙_RepeatNum	탈빙_Count	탈빙_OnOffCmd	탈빙_OnOffTime	Tray_탈빙위치	Tray_제빙위치	Tray_StartTime	Tray_MovingTime	Tray_RR_Count	Tray_RR_Wait	Tray_RCF_Cmd	Tray_RCF_CmdCount	Tray_RCF_TIME	Tray_RFD_WaitTime	Tray_ErrorIcingCount	Tray_ErrorDeIcingCount	Cold_Config	Cold_Make	Cold_TargetTempOn	Cold_TargetTempOff	Cold_현재온도	Cold_지연입수시간	Cold_추가입수시간	Cold_추가냉각	Cold_추가냉각시간	Comp_OnOff	Comp_보호시간	Comp_OnTime	Comp_OffTime	Comp_FANOnOff_1	Comp_FANOnOff_2	Comp_추가동작시간	Comp_목표RPS	Comp_현재RPS	Comp_에러코드	DrainPump_OnOff	RetryCount	RetryCmd	OnOffTime	Error	저수위	만수위	수위상태	상태	모드	목표_위치	현재_위치	ADC_TEMP_HOT_IN	TEMP_HOT_OUT	TEMP_HEATER	TEMP_ROOM	TEMP_COLD	TEMP_AMBI	TEMP_EVA_1	LEAK	SAVING_PHOTO	만빙	배수펌프_FB	UV_ICE_TANK	UV_ICE_TRAY	UV_WATER_OUT	UV_ICE_DOOR	HEATER_FB	24V_FB	12V_FB	TEMP_HOT_IN	TEMP_HOT_OUT	TEMP_HEATER	TEMP_ROOM	TEMP_COLD	TEMP_AMBI	TEMP_EVA_1	년	월	일	시	분	초	RTC레지스터	Saving_Config	상태	Dark2Light	Light2Dark	IsDark	ADC_Photo	AdcLimitSleep	AdcLimitWakeUp	TimerSleep	TimerWakeUp	Err_ColdTemp	Err_RoomTemp	Err_AmbiTemp	Err_HotInTemp	Err_HotOut	Err_HeaterTemp	Err_Eva	Err_Leak	Err_MicroDetect	Err_MircoMove	Err_DrainPump	서비스_상태	탱크열림	시간	Eep저장시간	온수_Lock	초기화	TargetOutTemp	TargetPreHeatTemp	CoolingTime	MaxTimeOut	PreHeatingTimeOut	Output	MaxTick	CurrentTick	TargetTick	히터_상_OnOff	히터_하_OnOff	상태	오프셋	밸브 목표 위치	밸브 현재 위치	UV_ICE_TANK	UV_ICE_TRAY	UV_ICE_DOOR	UV_WATER_OUT	냉수_온도_읽기_시간	정수_온도_읽기_시간	클래스	BaseWatt	BaseOffsetWatt	Watt	TargetWatt	TargetOffsetWatt
2023-05-10-105253 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 763 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 153 0 152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 566 903 902 561 307 537 428 2 0 0 0 0 0 0 0 0 78 7 21.2 24.0 24.2 21.8 20.8 22.7 20.0 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 452 452 0 2683 2683 0 0.00 
2023-05-10-105254 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 762 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 151 0 154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 904 905 561 307 537 428 2 0 0 0 0 0 0 0 0 78 7 21.2 23.7 23.5 21.8 20.8 22.7 20.0 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 451 451 0 2683 2683 0 0.00 
2023-05-10-105256 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 760 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 150 0 155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 906 906 561 308 537 428 1 0 0 0 0 0 0 0 0 78 8 21.2 23.2 23.2 21.8 20.7 22.7 20.0 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 449 449 0 2683 2683 0 0.00 
2023-05-10-105257 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 759 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 148 0 157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 907 909 561 308 537 428 1 0 0 0 0 0 0 0 0 78 7 21.2 23.0 22.5 21.8 20.7 22.7 20.0 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 448 448 0 2683 2683 0 0.00 
2023-05-10-105259 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 34 0.58 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 757 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 147 0 158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 908 910 560 307 537 427 1 0 0 0 0 0 0 0 0 78 7 21.2 22.7 22.2 22.0 20.8 22.7 20.1 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 446 446 0 2683 2683 0 0.00 
2023-05-10-105300 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 756 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 145 0 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 910 911 561 307 536 427 2 0 0 0 0 0 0 0 0 78 7 21.1 22.2 22.0 21.8 20.8 22.8 20.1 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 445 445 0 2683 2683 0 0.00 
2023-05-10-105302 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 754 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 144 0 161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 911 912 560 307 537 427 2 0 0 0 0 0 0 0 0 78 7 21.2 22.0 21.7 22.0 20.8 22.7 20.1 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 443 443 0 2683 2683 0 0.00 
2023-05-10-105303 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 753 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 142 0 163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 911 912 561 308 536 427 2 0 0 0 0 0 0 0 0 78 7 21.2 22.0 21.7 21.8 20.7 22.8 20.1 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 442 442 0 2683 2683 0 0.00 
2023-05-10-105305 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 751 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 141 0 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 911 913 561 307 537 427 1 0 0 0 0 0 0 0 0 78 7 21.2 22.0 21.5 21.8 20.8 22.7 20.1 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 440 440 0 2683 2683 0 0.00 
2023-05-10-105306 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 750 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 139 0 166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 912 913 561 307 536 427 2 0 0 0 0 0 0 0 0 78 7 21.2 21.7 21.5 21.8 20.8 22.8 20.1 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 439 439 0 2683 2683 0 0.00 
2023-05-10-105308 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 748 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 138 0 167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 912 912 561 308 537 426 1 0 0 0 0 0 0 0 0 78 7 21.2 21.7 21.7 21.8 20.7 22.7 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 437 437 0 2683 2683 0 0.00 
2023-05-10-105309 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 747 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 136 0 169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 912 912 561 307 536 426 1 0 0 0 0 0 0 0 0 78 7 21.2 21.7 21.7 21.8 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 436 436 0 2683 2683 0 0.00 
2023-05-10-105311 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 745 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 135 0 170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 912 914 560 307 536 426 2 0 0 0 0 0 0 0 0 78 7 21.2 21.7 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 434 434 0 2683 2683 0 0.00 
2023-05-10-105312 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 744 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 133 0 172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 914 915 561 307 536 426 1 0 0 0 0 0 0 0 0 78 7 21.1 21.2 21.0 21.8 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 433 433 0 2683 2683 0 0.00 
2023-05-10-105314 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 742 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 132 0 173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 913 914 560 307 536 426 1 0 0 0 0 0 0 0 0 78 7 21.2 21.5 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 431 431 0 2683 2683 0 0.00 
2023-05-10-105315 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 741 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 130 0 175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 913 914 560 307 536 426 1 0 0 0 0 0 0 0 0 78 7 21.2 21.5 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 430 430 0 2683 2683 0 0.00 
2023-05-10-105317 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 36 0.61 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 739 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 129 0 176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 913 914 560 308 536 426 1 0 0 0 0 0 0 0 0 78 7 21.2 21.5 21.2 22.0 20.7 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 428 428 0 2683 2683 0 0.00 
2023-05-10-105318 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 738 0 0 0 21.8 22.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 127 0 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 914 915 561 307 536 426 2 0 0 0 0 0 0 0 0 78 7 21.2 21.2 21.0 21.8 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 427 427 0 2683 2683 0 0.00 
2023-05-10-105320 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 736 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 126 0 179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 914 915 561 307 536 426 2 0 0 0 0 0 0 0 0 78 7 21.1 21.2 21.0 21.8 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 425 425 0 2683 2683 0 0.00 
2023-05-10-105321 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 735 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 124 0 181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 914 914 560 307 536 426 1 0 0 0 0 0 0 0 0 78 7 21.2 21.2 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 424 424 0 2683 2683 0 0.00 
2023-05-10-105323 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 733 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 123 0 182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 914 914 560 307 536 426 1 0 0 0 0 0 0 0 0 77 7 21.2 21.2 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 422 422 0 2683 2683 0 0.00 
2023-05-10-105324 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 732 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 121 0 184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 914 914 561 307 536 426 1 0 0 0 0 0 0 0 0 77 7 21.1 21.2 21.2 21.8 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129597 1437 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 421 421 0 2683 2683 0 0.00 
2023-05-10-105326 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 730 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 120 0 185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 914 914 561 307 536 425 1 0 0 0 0 0 0 0 0 77 7 21.1 21.2 21.2 21.8 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129596 1436 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 419 419 0 2683 2683 0 0.00 
2023-05-10-105327 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 729 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 118 0 187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 914 915 560 307 536 425 1 0 0 0 0 0 0 0 0 77 7 21.2 21.2 21.0 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129596 1436 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 418 418 0 2683 2683 0 0.00 
2023-05-10-105329 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 727 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 117 0 188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 914 914 560 307 536 425 1 0 0 0 0 0 0 0 0 77 7 21.1 21.2 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129596 1436 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 416 416 0 2683 2683 0 0.00 
2023-05-10-105330 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 726 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 115 0 190 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 913 914 561 308 536 425 1 0 0 0 0 0 0 0 0 77 7 21.1 21.5 21.2 21.8 20.7 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129596 1436 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 415 415 0 2683 2683 0 0.00 
2023-05-10-105332 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 724 0 0 0 21.8 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.7 0 0 0 114 0 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 914 914 560 307 536 425 1 0 0 0 0 0 0 0 0 77 7 21.1 21.2 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129596 1436 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 413 413 0 2683 2683 0 0.00 
2023-05-10-105333 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 723 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 112 0 193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 567 914 914 560 307 536 425 1 0 0 0 0 0 0 0 0 77 7 21.2 21.2 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129596 1436 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 412 412 0 2683 2683 0 0.00 
2023-05-10-105335 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 721 0 0 0 22.0 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.8 0 0 0 111 0 194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 568 914 914 560 307 536 425 1 0 0 0 0 0 0 0 0 77 7 21.1 21.2 21.2 22.0 20.8 22.8 20.2 2020 01 01 00 01 32 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129596 1436 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 410 410 0 2683 2683 0 0.00 
